ReviewID,UserID,RecipeID,Stars,Comments
732,103,1010912,3,"Simple, quick, and satisfying. I’ll be making this part of our regular rotation."
733,72,1243041,3,Absolutely delicious! The flavors blended perfectly and it reminded me of home cooking.
734,20,200584,3,"Will definitely make again. It’s hearty, delicious, and easy to customize."
735,77,696,3,Absolutely delicious! The flavors blended perfectly and it reminded me of home cooking.
736,146,1280952,1,The sauce was amazing and paired really well with rice. Great comfort food!
737,130,1195801,4,"Could use more seasoning and maybe a touch of lemon. Otherwise, it was okay."
738,80,248251,2,This dish was packed with flavor and came together easily. Highly recommend for busy weeknights.
739,48,221845,2,Way too spicy for me. I couldn't finish it even though I followed the instructions exactly.
740,151,1878654,1,"Could use more seasoning and maybe a touch of lemon. Otherwise, it was okay."
741,104,208712,2,Perfect for meal prep! I portioned it out for lunches and it held up really well.
742,171,1984792,3,Perfect for meal prep! I portioned it out for lunches and it held up really well.
743,140,1188058,2,This dish was packed with flavor and came together easily. Highly recommend for busy weeknights.
744,104,1432811,5,Absolutely delicious! The flavors blended perfectly and it reminded me of home cooking.
745,17,143024,5,Absolutely delicious! The flavors blended perfectly and it reminded me of home cooking.
746,82,456995,5,Absolutely delicious! The flavors blended perfectly and it reminded me of home cooking.
747,169,1378941,5,My family loved this recipe! Even my picky kids went back for seconds.
748,32,1107186,1,"Simple, quick, and satisfying. I’ll be making this part of our regular rotation."
749,114,370635,2,Not as good as expected. The texture was off and it lacked flavor.
750,144,494747,4,The sauce was amazing and paired really well with rice. Great comfort food!
751,39,1934999,4,"Will definitely make again. It’s hearty, delicious, and easy to customize."
752,167,1927752,1,This dish was packed with flavor and came together easily. Highly recommend for busy weeknights.
753,15,1902616,1,Perfect for meal prep! I portioned it out for lunches and it held up really well.
754,145,278116,4,"Will definitely make again. It’s hearty, delicious, and easy to customize."
755,70,299297,2,Perfect for meal prep! I portioned it out for lunches and it held up really well.
756,128,688114,3,"Simple, quick, and satisfying. I’ll be making this part of our regular rotation."
757,153,1752828,1,"Simple, quick, and satisfying. I’ll be making this part of our regular rotation."
758,15,2134687,2,Absolutely delicious! The flavors blended perfectly and it reminded me of home cooking.
759,95,1306522,1,Not as good as expected. The texture was off and it lacked flavor.
760,7,838412,5,This dish was packed with flavor and came together easily. Highly recommend for busy weeknights.
761,46,1766921,2,My family loved this recipe! Even my picky kids went back for seconds.
762,92,940484,4,Absolutely delicious! The flavors blended perfectly and it reminded me of home cooking.
763,152,2016398,4,"Will definitely make again. It’s hearty, delicious, and easy to customize."
764,119,1867399,1,The sauce was amazing and paired really well with rice. Great comfort food!
765,38,314590,5,"Simple, quick, and satisfying. I’ll be making this part of our regular rotation."
766,37,1059409,4,"Could use more seasoning and maybe a touch of lemon. Otherwise, it was okay."
767,53,2096657,4,Perfect for meal prep! I portioned it out for lunches and it held up really well.
768,178,1218707,3,"Could use more seasoning and maybe a touch of lemon. Otherwise, it was okay."
769,76,372787,5,This dish was packed with flavor and came together easily. Highly recommend for busy weeknights.
770,143,1945110,5,Absolutely delicious! The flavors blended perfectly and it reminded me of home cooking.
771,172,1467986,1,Perfect for meal prep! I portioned it out for lunches and it held up really well.
772,54,1290066,2,Not as good as expected. The texture was off and it lacked flavor.
773,4,2173026,1,This dish was packed with flavor and came together easily. Highly recommend for busy weeknights.
774,182,677810,1,"Will definitely make again. It’s hearty, delicious, and easy to customize."
775,143,1296518,4,Perfect for meal prep! I portioned it out for lunches and it held up really well.
776,132,1929529,5,Perfect for meal prep! I portioned it out for lunches and it held up really well.
777,177,2007310,3,Absolutely delicious! The flavors blended perfectly and it reminded me of home cooking.
778,102,2157625,5,My family loved this recipe! Even my picky kids went back for seconds.
779,124,687433,5,Not as good as expected. The texture was off and it lacked flavor.
780,154,299297,1,"Could use more seasoning and maybe a touch of lemon. Otherwise, it was okay."
781,59,1695793,1,Not as good as expected. The texture was off and it lacked flavor.
782,158,926232,5,Way too spicy for me. I couldn't finish it even though I followed the instructions exactly.
783,128,1782057,4,"Could use more seasoning and maybe a touch of lemon. Otherwise, it was okay."
784,190,327179,2,Absolutely delicious! The flavors blended perfectly and it reminded me of home cooking.
785,67,1244422,3,This dish was packed with flavor and came together easily. Highly recommend for busy weeknights.
786,156,79463,3,Not as good as expected. The texture was off and it lacked flavor.
787,136,994044,5,The sauce was amazing and paired really well with rice. Great comfort food!
788,159,2120658,5,The sauce was amazing and paired really well with rice. Great comfort food!
789,73,2077136,3,Perfect for meal prep! I portioned it out for lunches and it held up really well.
790,82,1112935,5,"Simple, quick, and satisfying. I’ll be making this part of our regular rotation."
791,152,1317055,1,This dish was packed with flavor and came together easily. Highly recommend for busy weeknights.
792,79,626272,5,"Could use more seasoning and maybe a touch of lemon. Otherwise, it was okay."
793,186,1864471,3,"Will definitely make again. It’s hearty, delicious, and easy to customize."
794,31,1304650,2,Absolutely delicious! The flavors blended perfectly and it reminded me of home cooking.
795,168,1828200,1,This dish was packed with flavor and came together easily. Highly recommend for busy weeknights.
796,31,2209194,2,Perfect for meal prep! I portioned it out for lunches and it held up really well.
797,27,1053215,2,Not as good as expected. The texture was off and it lacked flavor.
798,74,1489447,2,My family loved this recipe! Even my picky kids went back for seconds.
799,152,68706,3,Perfect for meal prep! I portioned it out for lunches and it held up really well.
800,5,317601,2,"Will definitely make again. It’s hearty, delicious, and easy to customize."
801,166,1092362,1,Way too spicy for me. I couldn't finish it even though I followed the instructions exactly.
802,137,774914,1,Absolutely delicious! The flavors blended perfectly and it reminded me of home cooking.
803,39,131841,2,Absolutely delicious! The flavors blended perfectly and it reminded me of home cooking.
804,63,615452,4,Absolutely delicious! The flavors blended perfectly and it reminded me of home cooking.
805,67,2068194,2,"Simple, quick, and satisfying. I’ll be making this part of our regular rotation."
806,26,2157625,3,The sauce was amazing and paired really well with rice. Great comfort food!
807,83,2068043,4,My family loved this recipe! Even my picky kids went back for seconds.
808,161,723932,5,"Could use more seasoning and maybe a touch of lemon. Otherwise, it was okay."
809,159,1843567,5,Absolutely delicious! The flavors blended perfectly and it reminded me of home cooking.
810,162,1092362,2,Not as good as expected. The texture was off and it lacked flavor.
811,159,237699,4,"Simple, quick, and satisfying. I’ll be making this part of our regular rotation."
812,168,1106204,5,Not as good as expected. The texture was off and it lacked flavor.
813,91,1597324,5,"Simple, quick, and satisfying. I’ll be making this part of our regular rotation."
814,104,1762418,1,Way too spicy for me. I couldn't finish it even though I followed the instructions exactly.
815,176,253027,3,"Simple, quick, and satisfying. I’ll be making this part of our regular rotation."
816,136,1704024,2,Way too spicy for me. I couldn't finish it even though I followed the instructions exactly.
817,90,726084,4,"Could use more seasoning and maybe a touch of lemon. Otherwise, it was okay."
818,21,1144589,2,This dish was packed with flavor and came together easily. Highly recommend for busy weeknights.
819,75,2155725,4,"Simple, quick, and satisfying. I’ll be making this part of our regular rotation."
820,190,1574095,3,"Will definitely make again. It’s hearty, delicious, and easy to customize."
821,171,1267090,5,Perfect for meal prep! I portioned it out for lunches and it held up really well.
822,46,1193022,2,Not as good as expected. The texture was off and it lacked flavor.
823,75,450987,5,This dish was packed with flavor and came together easily. Highly recommend for busy weeknights.
824,94,2230951,1,Way too spicy for me. I couldn't finish it even though I followed the instructions exactly.
825,86,1518933,2,The sauce was amazing and paired really well with rice. Great comfort food!
826,92,146450,3,"Simple, quick, and satisfying. I’ll be making this part of our regular rotation."
827,192,626272,1,"Will definitely make again. It’s hearty, delicious, and easy to customize."
828,121,1955046,2,"Simple, quick, and satisfying. I’ll be making this part of our regular rotation."
829,134,1435983,5,My family loved this recipe! Even my picky kids went back for seconds.
830,190,534311,3,Perfect for meal prep! I portioned it out for lunches and it held up really well.
831,16,771415,1,My family loved this recipe! Even my picky kids went back for seconds.
832,88,2075719,1,This dish was packed with flavor and came together easily. Highly recommend for busy weeknights.
833,2,855505,2,Perfect for meal prep! I portioned it out for lunches and it held up really well.
834,44,1141455,1,"Will definitely make again. It’s hearty, delicious, and easy to customize."
835,6,2020012,1,Absolutely delicious! The flavors blended perfectly and it reminded me of home cooking.
836,173,1832194,2,"Simple, quick, and satisfying. I’ll be making this part of our regular rotation."
837,197,1128821,5,The sauce was amazing and paired really well with rice. Great comfort food!
838,11,428403,1,Way too spicy for me. I couldn't finish it even though I followed the instructions exactly.
839,122,1055771,4,Perfect for meal prep! I portioned it out for lunches and it held up really well.
840,43,187839,5,Way too spicy for me. I couldn't finish it even though I followed the instructions exactly.
841,155,1960458,4,Perfect for meal prep! I portioned it out for lunches and it held up really well.
842,20,98350,3,My family loved this recipe! Even my picky kids went back for seconds.
843,133,1906021,2,The sauce was amazing and paired really well with rice. Great comfort food!
844,106,1849491,3,The sauce was amazing and paired really well with rice. Great comfort food!
845,93,293578,4,Perfect for meal prep! I portioned it out for lunches and it held up really well.
846,90,1828200,5,My family loved this recipe! Even my picky kids went back for seconds.
847,11,525495,5,Perfect for meal prep! I portioned it out for lunches and it held up really well.
848,96,1614548,1,"Simple, quick, and satisfying. I’ll be making this part of our regular rotation."
849,87,1942669,1,The sauce was amazing and paired really well with rice. Great comfort food!
850,8,2230951,2,"Simple, quick, and satisfying. I’ll be making this part of our regular rotation."
851,69,703829,1,This dish was packed with flavor and came together easily. Highly recommend for busy weeknights.
852,133,2210659,4,Way too spicy for me. I couldn't finish it even though I followed the instructions exactly.
853,140,832974,3,Way too spicy for me. I couldn't finish it even though I followed the instructions exactly.
854,29,1894233,5,"Will definitely make again. It’s hearty, delicious, and easy to customize."
855,176,318231,4,My family loved this recipe! Even my picky kids went back for seconds.
856,25,448782,2,Absolutely delicious! The flavors blended perfectly and it reminded me of home cooking.
857,190,159031,2,This dish was packed with flavor and came together easily. Highly recommend for busy weeknights.
858,71,146979,4,Perfect for meal prep! I portioned it out for lunches and it held up really well.
859,194,2157625,1,My family loved this recipe! Even my picky kids went back for seconds.
860,193,1571802,4,This dish was packed with flavor and came together easily. Highly recommend for busy weeknights.
861,171,1940961,4,"Simple, quick, and satisfying. I’ll be making this part of our regular rotation."
862,1,1965259,2,My family loved this recipe! Even my picky kids went back for seconds.
863,159,1054447,4,This dish was packed with flavor and came together easily. Highly recommend for busy weeknights.
864,178,2046401,1,Absolutely delicious! The flavors blended perfectly and it reminded me of home cooking.
865,9,116728,4,This dish was packed with flavor and came together easily. Highly recommend for busy weeknights.
866,125,600150,3,"Simple, quick, and satisfying. I’ll be making this part of our regular rotation."
867,106,2052358,1,"Simple, quick, and satisfying. I’ll be making this part of our regular rotation."
868,28,831493,3,"Will definitely make again. It’s hearty, delicious, and easy to customize."
869,52,1452288,1,The sauce was amazing and paired really well with rice. Great comfort food!
870,18,560884,5,"Simple, quick, and satisfying. I’ll be making this part of our regular rotation."
871,20,832073,1,Absolutely delicious! The flavors blended perfectly and it reminded me of home cooking.
872,189,1955315,4,The sauce was amazing and paired really well with rice. Great comfort food!
873,125,692271,5,"Could use more seasoning and maybe a touch of lemon. Otherwise, it was okay."
874,160,2077056,3,"Will definitely make again. It’s hearty, delicious, and easy to customize."
875,152,467249,2,"Could use more seasoning and maybe a touch of lemon. Otherwise, it was okay."
876,140,106810,5,Not as good as expected. The texture was off and it lacked flavor.
877,170,920392,2,Way too spicy for me. I couldn't finish it even though I followed the instructions exactly.
878,192,1153593,1,My family loved this recipe! Even my picky kids went back for seconds.
879,113,2179524,3,"Simple, quick, and satisfying. I’ll be making this part of our regular rotation."
880,44,1202577,1,The sauce was amazing and paired really well with rice. Great comfort food!
881,68,703381,4,My family loved this recipe! Even my picky kids went back for seconds.
882,6,720992,2,"Could use more seasoning and maybe a touch of lemon. Otherwise, it was okay."
883,177,232296,4,"Could use more seasoning and maybe a touch of lemon. Otherwise, it was okay."
884,95,1317652,2,"Will definitely make again. It’s hearty, delicious, and easy to customize."
885,20,289868,2,Absolutely delicious! The flavors blended perfectly and it reminded me of home cooking.
886,29,480082,5,Not as good as expected. The texture was off and it lacked flavor.
887,104,1418660,4,Way too spicy for me. I couldn't finish it even though I followed the instructions exactly.
888,75,434205,2,The sauce was amazing and paired really well with rice. Great comfort food!
889,178,1016201,1,Perfect for meal prep! I portioned it out for lunches and it held up really well.
890,87,1365946,5,Perfect for meal prep! I portioned it out for lunches and it held up really well.
891,53,552855,4,"Will definitely make again. It’s hearty, delicious, and easy to customize."
892,130,1847281,5,My family loved this recipe! Even my picky kids went back for seconds.
893,29,147517,2,"Simple, quick, and satisfying. I’ll be making this part of our regular rotation."
894,20,1631829,4,"Will definitely make again. It’s hearty, delicious, and easy to customize."
895,146,1807905,2,Absolutely delicious! The flavors blended perfectly and it reminded me of home cooking.
896,23,673119,1,Absolutely delicious! The flavors blended perfectly and it reminded me of home cooking.
897,79,911534,4,Way too spicy for me. I couldn't finish it even though I followed the instructions exactly.
898,83,1200388,2,"Will definitely make again. It’s hearty, delicious, and easy to customize."
899,47,808413,4,Not as good as expected. The texture was off and it lacked flavor.
900,104,2087695,4,My family loved this recipe! Even my picky kids went back for seconds.
901,74,2126094,3,Not as good as expected. The texture was off and it lacked flavor.
902,147,1382611,4,Perfect for meal prep! I portioned it out for lunches and it held up really well.
903,118,934788,3,Perfect for meal prep! I portioned it out for lunches and it held up really well.
904,84,476716,5,"Could use more seasoning and maybe a touch of lemon. Otherwise, it was okay."
905,83,2181428,5,My family loved this recipe! Even my picky kids went back for seconds.
906,123,1542697,3,Not as good as expected. The texture was off and it lacked flavor.
907,39,1513472,4,"Will definitely make again. It’s hearty, delicious, and easy to customize."
908,46,1371027,5,My family loved this recipe! Even my picky kids went back for seconds.
909,89,13858,2,This dish was packed with flavor and came together easily. Highly recommend for busy weeknights.
910,30,1182604,5,Absolutely delicious! The flavors blended perfectly and it reminded me of home cooking.
911,136,1919357,1,This dish was packed with flavor and came together easily. Highly recommend for busy weeknights.
912,32,1127033,3,Way too spicy for me. I couldn't finish it even though I followed the instructions exactly.
913,145,426344,3,This dish was packed with flavor and came together easily. Highly recommend for busy weeknights.
914,149,145069,5,Way too spicy for me. I couldn't finish it even though I followed the instructions exactly.
915,199,856105,5,"Simple, quick, and satisfying. I’ll be making this part of our regular rotation."
916,38,772779,4,The sauce was amazing and paired really well with rice. Great comfort food!
917,96,1737223,3,Perfect for meal prep! I portioned it out for lunches and it held up really well.
918,24,1466848,4,Absolutely delicious! The flavors blended perfectly and it reminded me of home cooking.
919,4,867703,5,Perfect for meal prep! I portioned it out for lunches and it held up really well.
920,104,2142006,2,"Will definitely make again. It’s hearty, delicious, and easy to customize."
921,83,373505,3,The sauce was amazing and paired really well with rice. Great comfort food!
922,151,1000636,5,Absolutely delicious! The flavors blended perfectly and it reminded me of home cooking.
923,91,2194376,5,Not as good as expected. The texture was off and it lacked flavor.
924,146,1264515,5,Way too spicy for me. I couldn't finish it even though I followed the instructions exactly.
925,117,1182604,2,Perfect for meal prep! I portioned it out for lunches and it held up really well.
926,36,1683670,4,This dish was packed with flavor and came together easily. Highly recommend for busy weeknights.
927,118,2172967,4,Perfect for meal prep! I portioned it out for lunches and it held up really well.
928,129,1411924,1,Perfect for meal prep! I portioned it out for lunches and it held up really well.
929,72,1801582,1,"Could use more seasoning and maybe a touch of lemon. Otherwise, it was okay."
930,187,1300328,2,The sauce was amazing and paired really well with rice. Great comfort food!
931,4,1953545,1,Way too spicy for me. I couldn't finish it even though I followed the instructions exactly.
932,45,974505,3,My family loved this recipe! Even my picky kids went back for seconds.
933,100,292387,4,"Simple, quick, and satisfying. I’ll be making this part of our regular rotation."
934,151,711726,1,Perfect for meal prep! I portioned it out for lunches and it held up really well.
935,51,1145412,5,"Could use more seasoning and maybe a touch of lemon. Otherwise, it was okay."
936,200,1029805,3,My family loved this recipe! Even my picky kids went back for seconds.
937,192,842610,4,"Could use more seasoning and maybe a touch of lemon. Otherwise, it was okay."
938,140,175369,5,The sauce was amazing and paired really well with rice. Great comfort food!
939,173,2114099,2,"Simple, quick, and satisfying. I’ll be making this part of our regular rotation."
940,191,994527,4,My family loved this recipe! Even my picky kids went back for seconds.
941,48,496810,5,The sauce was amazing and paired really well with rice. Great comfort food!
942,192,2193111,1,"Could use more seasoning and maybe a touch of lemon. Otherwise, it was okay."
943,161,389419,5,Absolutely delicious! The flavors blended perfectly and it reminded me of home cooking.
944,118,1173069,5,This dish was packed with flavor and came together easily. Highly recommend for busy weeknights.
945,131,774914,4,This dish was packed with flavor and came together easily. Highly recommend for busy weeknights.
946,11,459326,5,"Will definitely make again. It’s hearty, delicious, and easy to customize."
947,189,1923273,1,"Could use more seasoning and maybe a touch of lemon. Otherwise, it was okay."
948,110,1832521,5,Not as good as expected. The texture was off and it lacked flavor.
949,141,244694,1,"Could use more seasoning and maybe a touch of lemon. Otherwise, it was okay."
950,176,1540178,4,This dish was packed with flavor and came together easily. Highly recommend for busy weeknights.
951,120,827586,2,Absolutely delicious! The flavors blended perfectly and it reminded me of home cooking.
952,158,2005442,1,Perfect for meal prep! I portioned it out for lunches and it held up really well.
953,103,1402416,3,Not as good as expected. The texture was off and it lacked flavor.
954,56,1154219,1,Perfect for meal prep! I portioned it out for lunches and it held up really well.
955,160,331561,4,Perfect for meal prep! I portioned it out for lunches and it held up really well.
956,110,1585708,3,My family loved this recipe! Even my picky kids went back for seconds.
957,189,1457413,5,"Could use more seasoning and maybe a touch of lemon. Otherwise, it was okay."
958,136,1452656,3,"Could use more seasoning and maybe a touch of lemon. Otherwise, it was okay."
959,129,1809727,5,Way too spicy for me. I couldn't finish it even though I followed the instructions exactly.
960,2,1107175,1,"Simple, quick, and satisfying. I’ll be making this part of our regular rotation."
961,145,450987,4,Way too spicy for me. I couldn't finish it even though I followed the instructions exactly.
962,55,1349480,2,"Simple, quick, and satisfying. I’ll be making this part of our regular rotation."
963,113,595592,2,Perfect for meal prep! I portioned it out for lunches and it held up really well.
964,72,459326,1,The sauce was amazing and paired really well with rice. Great comfort food!
965,192,1938847,4,"Will definitely make again. It’s hearty, delicious, and easy to customize."
966,159,2187257,3,My family loved this recipe! Even my picky kids went back for seconds.
967,198,830808,2,Not as good as expected. The texture was off and it lacked flavor.
968,113,369319,5,The sauce was amazing and paired really well with rice. Great comfort food!
969,9,9180,3,Perfect for meal prep! I portioned it out for lunches and it held up really well.
970,2,260136,5,Perfect for meal prep! I portioned it out for lunches and it held up really well.
971,198,1854866,4,This dish was packed with flavor and came together easily. Highly recommend for busy weeknights.
972,107,2133469,2,"Will definitely make again. It’s hearty, delicious, and easy to customize."
973,80,560884,4,Perfect for meal prep! I portioned it out for lunches and it held up really well.
974,174,702508,4,The sauce was amazing and paired really well with rice. Great comfort food!
975,69,179028,3,This dish was packed with flavor and came together easily. Highly recommend for busy weeknights.
976,169,1379850,3,Absolutely delicious! The flavors blended perfectly and it reminded me of home cooking.
977,73,1631829,4,"Could use more seasoning and maybe a touch of lemon. Otherwise, it was okay."
978,99,1953545,2,This dish was packed with flavor and came together easily. Highly recommend for busy weeknights.
979,144,1429178,3,"Simple, quick, and satisfying. I’ll be making this part of our regular rotation."
980,44,1765105,3,"Will definitely make again. It’s hearty, delicious, and easy to customize."
981,89,1411144,4,"Could use more seasoning and maybe a touch of lemon. Otherwise, it was okay."
982,14,484496,4,Way too spicy for me. I couldn't finish it even though I followed the instructions exactly.
983,78,2142597,4,"Simple, quick, and satisfying. I’ll be making this part of our regular rotation."
984,47,687433,1,Absolutely delicious! The flavors blended perfectly and it reminded me of home cooking.
985,20,2171751,2,Perfect for meal prep! I portioned it out for lunches and it held up really well.
986,181,2019857,1,Perfect for meal prep! I portioned it out for lunches and it held up really well.
987,53,865467,1,My family loved this recipe! Even my picky kids went back for seconds.
988,65,65620,1,Not as good as expected. The texture was off and it lacked flavor.
989,7,702131,4,My family loved this recipe! Even my picky kids went back for seconds.
990,28,1107186,3,The sauce was amazing and paired really well with rice. Great comfort food!
991,18,688892,4,The sauce was amazing and paired really well with rice. Great comfort food!
992,195,911534,1,Perfect for meal prep! I portioned it out for lunches and it held up really well.
993,188,374012,1,"Could use more seasoning and maybe a touch of lemon. Otherwise, it was okay."
994,152,1895565,1,"Simple, quick, and satisfying. I’ll be making this part of our regular rotation."
995,76,143491,1,Not as good as expected. The texture was off and it lacked flavor.
996,25,2110530,5,Perfect for meal prep! I portioned it out for lunches and it held up really well.
997,76,273794,5,Way too spicy for me. I couldn't finish it even though I followed the instructions exactly.
998,131,2123731,1,My family loved this recipe! Even my picky kids went back for seconds.
999,50,1940360,3,"Simple, quick, and satisfying. I’ll be making this part of our regular rotation."
1000,132,474773,5,Perfect for meal prep! I portioned it out for lunches and it held up really well.
